Aspect;BAI_max;BAI_mediana;BAI_min;BAI_moda;BAIstdDev;ET_max;ET_mediana;ET_min;ET_moda;ETstdDev;Elevation;Fpar_500m_max;Fpar_500m_mediana;Fpar_500m_min;Fpar_500m_moda;Fpar_500mstdDev;Lai_500m_max;Lai_500m_mediana;Lai_500m_min;Lai_500m_moda;Lai_500mstdDev;MeanCurvature;NDVI_max;NDVI_mediana;NDVI_min;NDVI_moda;NDVIstdDev;SRI_max;SRI_mediana;SRI_min;SRI_moda;SRIstdDev;TWI;Temp_C_max;Temp_C_mediana;Temp_C_min;Temp_C_moda;Temp_CstdDev;accessibility;averageAnnualETP;averageAnnualPalmer;averageAnnualPrecip;averageAnnualRadiacion;averageAnnualTemp;averageAnnualViento;averageSpringETP;averageSpringPalmer;averageSpringPrecip;averageSpringRadiacion;averageSpringTemp;averageSpringViento;averageSummerETP;averageSummerPalmer;averageSummerPrecip;averageSummerRadiacion;averageSummerTemp;averageSummerViento;clase;classification;frequency_buerned;population_count;precipitation_max;precipitation_mediana;precipitation_min;precipitation_moda;precipitationstdDev;slope
269,8651307;1,83706E-07;1,2394E-07;9,40819E-08;1,23681E-07;2,5217E-08;42,2;34,7;22,4;22,4;5,971428268;118,0807192;90;89;86;89;1,06249183;66;60;53;54;4,106363625;5,75641E-06;0,800465822;0,784330666;0,687129974;0,735185206;0,036476641;9,023345947;8,274906158;5,392430305;6,552447319;1,216901993;9,485719289;30,87;23,835;9,13;27,075;4,225290023;9,091262817;60,05694444;-2,484861111;1106,220922;169;18,37126763;3,184722222;76,25555556;-1,863333333;60,5725962;195,0444444;17,67943132;3,203333333;79,29444444;-2,663333333;27,92879881;266,3944444;24,98792702;3,495;1;0,990711626;0;0,040739278;36,89530945;0;0;0;4,34644945;4,029028893
246,3512378;1,73094E-07;1,09552E-07;7,89999E-08;1,07715E-07;2,25372E-08;40,2;32,6;22;22;5,611472376;73,27069935;90;89;75;90;4,131182236;66;57;34;57;8,436955744;-2,74345E-06;0,765707135;0,694356441;0,614640892;0,652993321;0,047863132;7,536324978;5,549427986;4,189964294;4,763578415;1,063316507;8,498895502;32,61;24,405;10,65;25,57;4,400356416;5,805387974;59,74305556;-2,463472222;1177,958397;169,6958333;19,12059901;3,117083333;76,16111111;-1,834444444;69,97556081;195,6444444;18,18275287;3,140555556;79,17222222;-2,638333333;29,32751714;267,7944444;25,84475342;3,452777778;1;0,95418789;0;0,386243813;52,67888641;0;0;0;5,732284982;5,397242546
242,8104392;1,73478E-07;1,08984E-07;6,4678E-08;1,19428E-07;2,79159E-08;41,9;34,8;23,4;23,4;5,530625844;133,8301052;90;89;85;90;1,499629584;63;60;53;63;3,220765954;-1,04017E-06;0,81327039;0,743553996;0,63148731;0,736570537;0,049582015;9,710674286;6,798913002;4,427221298;6,592165947;1,500071243;8,280312586;31,85;23,66333333;12,27;19,66333333;4,229755461;26,38885689;60,00694444;-2,505694444;1024,143377;167,9611111;19,10431025;3,397638889;75,62777778;-1,892777778;55,57495526;193,5222222;18,10727388;3,385;79,03333333;-2,661666667;26,19385515;267,3833333;25,41923027;3,662777778;1;0,953612987;0;0;44,01085281;0;0;0;4,721263795;13,23125267
300,0152378;1,61347E-07;1,17813E-07;8,62623E-08;1,19392E-07;1,91965E-08;38,9;31;21;21;5,114841151;85,30559042;91;82;66;82;6,347702997;62;47;28;47;9,099450533;-1,36415E-06;0,706366122;0,632188439;0,567602873;0,598519385;0,043776663;5,81120348;4,437990189;3,625377655;3,98156023;0,693366711;10,63798935;33,77;24,78333333;10,29;24,78333333;4,621677485;7,998874187;60,05694444;-2,484861111;1106,220922;169;19,11478705;3,184722222;76,25555556;-1,863333333;60,5725962;195,0444444;18,15687716;3,203333333;79,29444444;-2,663333333;27,92879881;266,3944444;26,11390478;3,495;1;0,991575515;0;0,657176822;36,89530945;0;0;0;4,34644945;0,637447774
165,5675668;9,33709E-07;3,65101E-07;2,68504E-07;6,89831E-07;1,94419E-07;34,8;28,6;12,9;30;5,31913109;155,3760725;88;82;66;80;5,806509757;46;44;33;46;4,38178046;4,5803E-06;0,747355342;0,705563068;0,583860755;0,687811852;0,046190707;6,916255951;5,792626858;3,806083679;5,406392574;0,881084219;8,017947109;27,21;21,72;14,11;16,67;2,922614529;10,3826313;57,92222222;-2,517638889;1024,143377;167,4541667;18,48512215;3,470555556;72,34444444;-1,898333333;55,57495526;191,7777778;18,59605756;3,428333333;76,50555556;-2,671666667;26,19385515;267,6722222;25,60457375;3,690555556;1;0,958111634;0;0;44,01085281;0;0;0;4,721263795;8,689301491
333,1680403;1,40356E-07;9,55981E-08;7,95577E-08;9,66454E-08;1,50549E-08;42,3;35,1;21,8;38,6;6,112573562;135,0892246;90;90;89;90;0,489897949;66;61;52;61;3,51504702;2,72059E-06;0,819025517;0,791447401;0,748858452;0,786353469;0,017468734;10,05128193;8,590828896;6,963636398;8,361256599;0,755187257;11,4934379;30,53;23,04;8,91;26,79666667;4,657301321;25,43066216;60,26111111;-2,493611111;1106,220922;169,85;17,94645672;3,083611111;76,74444444;-1,853333333;60,5725962;195,7666667;16,92816441;3,105555556;79,88888889;-2,670555556;27,92879881;270,6611111;24,89061262;3,401111111;1;0,894926803;0;0,004462067;36,89530945;0;0;0;4,34644945;3,788266182
192,7980872;6,29416E-07;3,91657E-07;2,20962E-07;5,49857E-07;1,23379E-07;36,8;29,2;14,6;14,6;6,623278812;67,5602895;89;86;54;88;10,14473043;64;46;13;41;14,37683322;-8,6328E-06;0,771455646;0,592389643;0,480733931;0,567209184;0,090422911;7,751037121;3,908776045;2,851590157;3,621169806;1,521522859;14,66755612;32,55;24,39;14,33;22,47;3,849322183;8,152772903;60,26111111;-2,493611111;1024,143377;169,85;19,13403637;3,083611111;76,74444444;-1,853333333;55,57495526;195,7666667;18,21110929;3,105555556;79,88888889;-2,670555556;26,19385515;270,6611111;26,01017976;3,401111111;1;0,970078052;0;0,383859975;44,01085281;0;0;0;4,721263795;5,716759205
350,9620513;1,67234E-07;8,43817E-08;5,97156E-08;1,14964E-07;2,79116E-08;29,6;22,2;14,4;27,1;4,576578052;38,00615619;74;61;46;50;9,012583795;29;20;11;12;6,016274225;-2,6901E-06;0,740860462;0,700491846;0,49371171;0,567254663;0,084633606;6,717850208;5,687104702;2,950318575;3,621655941;1,34611139;10,70648962;33,67;24,82;13,07;23,3;4,252734333;4,286157608;60,81388889;-2,499583333;972,3320426;169,4361111;19,45048964;3,202361111;77,26111111;-1,876666667;55,62143801;195,6444444;18,61456547;3,226111111;80,25555556;-2,669444444;25,09351933;269,45;25,75147774;3,511666667;1;0,975903411;0;0,013997442;32,08153534;0;0;0;4,139918212;1,190366626
196,9988948;1,71387E-07;1,16445E-07;8,75359E-08;1,11379E-07;2,32683E-08;42,9;36,2;23,9;23,9;5,884971443;226,0128251;90;90;88;90;0,596284794;66;60;56;60;2,961981319;2,1094E-05;0,827314675;0,804360986;0,781795502;0,804360986;0,010643322;10,58176136;9,222909927;8,165714264;9,222909927;0,565867581;8,936435648;28,51;21,49;11,27;19,55;3,739734086;79,54412842;57,92222222;-2,517638889;1024,143377;167,4541667;18,09439116;3,470555556;72,34444444;-1,898333333;55,57495526;191,7777778;17,35107681;3,428333333;76,50555556;-2,671666667;26,19385515;267,6722222;24,27511978;3,690555556;1;0,905890501;0;0;44,01085281;0;0;0;4,721263795;6,955480576
177,1781578;2,51403E-07;1,65004E-07;1,31432E-07;1,31432E-07;4,65726E-08;36;29,3;15,9;36;5,537925805;108,5608421;87;82;74;86;3,741657387;54;48;40;54;4,541169698;-1,72893E-06;0,799732089;0,772149563;0,695164084;0,781971991;0,030203554;8,986621857;7,780519485;5,56090641;8,173134804;0,983007622;14,22768857;29,85;22,38;10,03;24,79;4,165144211;8,966586113;60,26111111;-2,493611111;1024,143377;169,85;18,75824803;3,083611111;76,74444444;-1,853333333;55,57495526;195,7666667;17,94287431;3,105555556;79,88888889;-2,670555556;26,19385515;270,6611111;25,21403996;3,401111111;1;0,979590878;0;0,003453517;44,01085281;0;0;0;4,721263795;8,799799919
327,2279186;2,10499E-07;1,43936E-07;1,05433E-07;1,32358E-07;2,95382E-08;41,8;33,1;19,6;38,1;6,498375865;192,968132;90;89;68;89;6,040603355;65;58;41;57;6,990151803;1,03175E-05;0,836170912;0,824822724;0,781987786;0,800329506;0,017395645;11,20784283;10,41941929;8,173796654;9,016501427;1,005524525;8,19822023;26,77;20,765;7,99;23,655;4,221538388;77,14601135;58,42638889;-2,483194444;1222,754959;168,7847222;16,08358033;3,204861111;74,15555556;-1,862222222;72,33824379;195,3555556;15,43066627;3,202777778;77,23333333;-2,660555556;29,03587551;266,2444444;22,28342075;3,49;1;0,865580271;0;0;52,69475937;0;0;0;5,639536081;14,31844425
165,5675668;9,33709E-07;3,65101E-07;2,68504E-07;6,89831E-07;1,94419E-07;34,8;28,6;12,9;30;5,31913109;155,3760725;88;82;66;80;5,806509757;46;44;33;46;4,38178046;4,5803E-06;0,747355342;0,705563068;0,583860755;0,687811852;0,046190707;6,916255951;5,792626858;3,806083679;5,406392574;0,881084219;8,017947109;27,21;21,72;14,11;16,67;2,922614529;10,3826313;57,92222222;-2,517638889;1024,143377;167,4541667;18,48512215;3,470555556;72,34444444;-1,898333333;55,57495526;191,7777778;18,59605756;3,428333333;76,50555556;-2,671666667;26,19385515;267,6722222;25,60457375;3,690555556;1;0,958111634;0;0;44,01085281;0;0;0;4,721263795;8,689301491
;1,92052E-06;9,22132E-07;6,4353E-07;9,22132E-07;4,26152E-07;36,7;27,9;17,9;17,9;5,887863223;;89;85;69;88;5,9126982;61;42;27;40;10,74430081;;0,598101258;0,562330604;0,392712563;0,598101258;0,059288031;3,976377964;3,569659472;2,293333292;3,976377964;0,512859187;15,52821454;30,55;22,57;14,07;21,85;3,797803959;13,54246902;59,65972222;-2,496944444;1142,847897;169,4388889;16,99502204;3,063055556;75,77222222;-1,856666667;64,11689699;193,9388889;16,32074795;3,085;79,39444444;-2,665;27,64665315;272,7333333;22,66431982;3,360555556;1;;0;0,006570851;34,88133621;0;0;0;4,266840795;3,580966949
16,9059446;1,4165E-07;8,63773E-08;5,72329E-08;1,00071E-07;2,21617E-08;38,2;30,8;22,1;22,1;4,745411819;71,76671241;87;83;64;86;6,441531909;57;50;22;54;10,29476674;1,36731E-06;0,776291132;0,705237031;0,586015522;0,605648518;0,073604817;7,940191269;5,785112381;3,831099272;4,07161808;1,548836063;11,62325519;33,69;24,09;12,73;28,83666667;4,719561673;1,248670936;60,18333333;-2,463611111;1028,242452;169,8805556;19,30996182;3,281111111;76,2;-1,853333333;60,84458502;195,1388889;18,29830968;3,285555556;79,75;-2,633888889;25,04793223;269,5277778;26,42432932;3,592777778;1;0,979547616;0;0,125121236;35,50393677;0;0;0;4,290719861;1,189801693
227,081792;1,8111E-07;1,28434E-07;1,10662E-07;1,18551E-07;2,13439E-08;41,8;35,9;24,2;24,2;5,771100415;239,2243198;90;90;87;90;0,884433277;66;60;53;66;4,04090199;2,04054E-05;0,876868308;0,808996081;0,777540863;0,818181813;0,022653442;15,24277496;9,470990181;7,990415573;10;1,689348538;10,40583887;28,79;21,92;11,57;22,325;3,475043887;66,12866974;60,00694444;-2,505694444;1024,143377;167,9611111;18,11146432;3,397638889;75,62777778;-1,892777778;55,57495526;193,5222222;17,3171878;3,385;79,03333333;-2,661666667;26,19385515;267,3833333;23,78658381;3,662777778;1;0,898297761;0;0;44,01085281;0;0;0;4,721263795;2,410732746
;3,76901E-05;2,26586E-06;8,68612E-07;8,68612E-07;9,70443E-06;24,1;18,9;12,8;12,8;3,355486386;;72;61;25;72;14,76873575;26;17;6;8;6,615134163;;0,63338536;0,429062873;-0,149122804;0,63338536;0,238428001;4,455318928;2,503777742;0,740458012;4,455318928;1,195932528;14,8827696;27,55;21,43;12,23;16,79;3,166087942;11,3718071;57,92222222;-2,517638889;1142,847897;167,4541667;17,91636696;3,470555556;72,34444444;-1,898333333;64,11689699;191,7777778;17,07231584;3,428333333;76,50555556;-2,671666667;27,64665315;267,6722222;23,90094246;3,690555556;1;;0;0;34,88133621;0;0;0;4,266840795;7,075254917
154,7909276;3,20221E-07;1,53826E-07;1,15097E-07;1,15097E-07;5,87127E-08;37,1;30,9;15,6;15,6;5,892420744;92,90251695;88;84;64;84;5,930711031;55;49;24;50;7,196912918;-1,29229E-05;0,823293149;0,791680098;0,741035879;0,807028353;0,026424453;10,31818199;8,601051331;6,72307682;9,364216805;1,120740153;8,08445846;25,27;20,07;7,83;20,07;3,996845014;10,25883484;59,65972222;-2,496944444;1169,800093;169,4388889;15,86979194;3,063055556;75,77222222;-1,856666667;69,81418181;193,9388889;14,75918623;3,085;79,39444444;-2,665;27,84868428;272,7333333;21,59368213;3,360555556;1;0,956575523;1;0;37,4198761;0;0;0;4,594298002;8,137906075
151,9501027;3,03366E-07;1,86756E-07;1,03941E-07;1,86756E-07;5,43924E-08;41,5;31,8;18;37,1;6,725295533;141,5610011;89;86;78;89;3,714236874;62;52;36;58;7,526545615;-7,60808E-06;0,831305087;0,79259938;0,734712243;0,814026773;0,022173241;10,85572147;8,643172264;6,538982868;9,754237175;0,990473888;9,507994657;27,25;21,62666667;7,83;17,15666667;4,311900012;11,94955444;59,65972222;-2,496944444;1142,847897;169,4388889;16,2051573;3,063055556;75,77222222;-1,856666667;64,11689699;193,9388889;15,25567784;3,085;79,39444444;-2,665;27,64665315;272,7333333;21,85929548;3,360555556;1;0,973874507;1;0;34,88133621;0;0;0;4,266840795;5,899236202
347,1953415;2,32736E-07;1,40927E-07;1,08595E-07;1,24213E-07;3,46815E-08;42,2;33,4;18,1;37,4;6,878585126;189,6521265;90;88;78;89;2,925747768;62;54;42;50;5,521674464;7,57046E-06;0,851169944;0,81945467;0,7353127;0,80486244;0,035003735;12,43814468;10,09093189;6,556086063;9,249180794;1,825277232;8,733428609;26,77;20,55;8,57;15,82333333;4,228437695;71,28085327;59,39444444;-2,484166667;1222,754959;171,2361111;15,87524367;3,005972222;75,98333333;-1,843333333;72,33824379;196,3555556;15,26510579;3,032777778;79,08888889;-2,670555556;29,03587551;274,8722222;21,74664878;3,32;1;0,859770547;0;0;52,69475937;0;0;0;5,639536081;4,273623943
156,3023016;3,73096E-07;2,40432E-07;1,37741E-07;2,44711E-07;6,56021E-08;31,2;25,8;14,7;19,8;5,094790368;192,371842;82;76;58;75;6,77118076;48;38;20;36;8;5,70094E-06;0,678496897;0,633958101;0,487004697;0,638174295;0,046163309;5,220779419;4,463855267;2,89867115;4,527523041;0,568461871;9,40546211;29,47;21,42;9,53;18,71;4,060523099;11,79861641;57,92222222;-2,517638889;1142,847897;167,4541667;17,28735951;3,470555556;72,34444444;-1,898333333;64,11689699;191,7777778;16,25602923;3,428333333;76,50555556;-2,671666667;27,64665315;267,6722222;23,23350287;3,690555556;1;0,961476118;1;0;34,88133621;0;0;0;4,266840795;12,89648247
19,150184;1,22029E-07;8,31538E-08;5,7785E-08;8,79199E-08;1,79436E-08;36,8;31,6;22,2;22,2;4,33295383;38,78103984;84;79;53;77;7,226494463;50;42;31;41;5,567365226;6,73596E-08;0,781826437;0,713216245;0,641284168;0,668600261;0,051861772;8,167015076;5,97389555;4,575443745;5,035007477;1,321753536;11,81328027;33,77;24,9375;12,31;25,045;4,340163977;2,295791626;60,96111111;-2,512638889;882,8119409;170,4319444;19,22625722;3,363055556;77,29444444;-1,888333333;50,14138228;196,9166667;18,14873414;3,364444444;80,30555556;-2,681111111;20,89186484;270,8166667;25,77320972;3,664444444;1;0,957924177;0;0,052016695;28,96982002;0;0;0;3,64800011;0,393607467
326,9359284;4,2141E-07;2,55613E-07;1,71631E-07;4,2141E-07;8,56512E-08;35,4;26,3;14,3;14,3;6,085282793;63,40460161;89;82;38;89;16,14297233;62;42;10;62;16,77087422;-9,60765E-06;0,71583122;0,581017256;0,412289381;0,51991725;0,08744069;6,038071156;3,788218737;2,403035402;3,165948391;1,143356424;12,52081911;30,93;22,96;10,19;22,56333333;4,554001597;8,669238091;60,26111111;-2,493611111;1106,220922;169,85;18,37108807;3,083611111;76,74444444;-1,853333333;60,5725962;195,7666667;16,95220852;3,105555556;79,88888889;-2,670555556;27,92879881;270,6611111;25,00836787;3,401111111;1;0,974654948;0;0,655281988;36,89530945;0;0;0;4,34644945;1,163808346
315,5742189;1,54283E-07;8,59008E-08;5,40937E-08;1,03633E-07;2,57547E-08;29,9;26,1;15,4;26,1;4,821461281;71,51865501;76;67;49;58;8,659997434;31;21;11;17;6,082397188;-3,22291E-06;0,816946268;0,74477917;0,557392716;0,625234902;0,087951381;9,925753593;6,850792408;3,518678188;4,336676121;2,108714041;11,4261707;32,51;24,41333333;11,51;24,45666667;4,727455206;7,791727543;60,05694444;-2,484861111;1106,220922;169;19,04323086;3,184722222;76,25555556;-1,863333333;60,5725962;195,0444444;18,01397065;3,203333333;79,29444444;-2,663333333;27,92879881;266,3944444;25,6514014;3,495;1;0,970182193;0;0,074571526;36,89530945;0;0;0;4,34644945;0,579662085
280,6055286;1,76327E-07;1,0163E-07;8,28682E-08;9,38931E-08;2,62659E-08;43,9;36,6;22,8;40;6,134478154;210,2514649;91;90;88;90;0,8326664;67;64;56;66;3,641733409;1,36937E-05;0,86201489;0,826804101;0,811320782;0,826820374;0,012620698;13,49431801;10,54761887;9,600000381;10,54870129;0,963962166;8,464784405;28,79;22,16;12,19;23,2;3,576738914;26,91119766;60,00694444;-2,505694444;960,3502292;167,9611111;17,37190212;3,397638889;75,62777778;-1,892777778;52,34429106;193,5222222;16,71575191;3,385;79,03333333;-2,661666667;25,06753341;267,3833333;23,59881844;3,662777778;1;0,900600453;0;0;26,63175011;0;0;0;3,422414155;11,06265068
246,175204;1,73478E-07;1,08984E-07;6,4678E-08;1,19428E-07;2,79159E-08;41,9;34,8;23,4;23,4;5,530625844;87,24195737;90;89;85;90;1,499629584;63;60;53;63;3,220765954;-8,95153E-06;0,81327039;0,743553996;0,63148731;0,736570537;0,049582015;9,710674286;6,798913002;4,427221298;6,592165947;1,500071243;8,686436429;31,85;23,66333333;12,27;19,66333333;4,229755461;2,959879875;60,00694444;-2,505694444;903,367252;167,9611111;19,10431025;3,397638889;75,62777778;-1,892777778;50,89843677;193,5222222;18,10727388;3,385;79,03333333;-2,661666667;23,70572318;267,3833333;25,41923027;3,662777778;1;0,979458367;0;1,154636127;40,74755478;0;0;0;4,433738669;8,902791023
284,3307214;7,784E-07;3,2275E-07;1,76625E-07;4,59727E-07;1,94483E-07;31,3;24,8;17,2;17,2;4,471519752;10,35617879;69;61;37;61;9,20482965;24;18;8;20;4,211096453;-1,22501E-06;0,601248264;0,49407661;0,39786157;0,488794029;0,056531521;4,01565218;2,953332663;2,321495295;2,912317276;0,467585883;11,10456942;;;;;;58,50242615;61,11944444;-2,556111111;811,8864088;171,9694444;;3,624583333;77,56111111;-1,943333333;44,37159736;202,2555556;;3,612777778;79,65;-2,692222222;18,92692819;272,1444444;;3,885555556;1;;0;0;24,75476646;0;0;0;3,067456606;0,799523413
238,0842293;1,27574E-07;7,75485E-08;5,14446E-08;8,52546E-08;1,88487E-08;32,9;25,8;16;27,7;4,538017188;47,82567524;81;68;55;73;8,266129015;35;22;15;30;6,518350166;-8,48071E-06;0,783982038;0,718386114;0,599528849;0,653267562;0,06895878;8,258490562;6,101922989;3,994117737;4,768136501;1,649822673;10,25746982;32,95;24,42;12,25;28,074;4,487909809;4,434801579;60,00694444;-2,505694444;903,367252;167,9611111;19,62531398;3,397638889;75,62777778;-1,892777778;50,89843677;193,5222222;18,50593726;3,385;79,03333333;-2,661666667;23,70572318;267,3833333;26,11334671;3,662777778;1;0,962245109;0;0,360816143;40,74755478;0;0;0;4,433738669;0,932570577
309,3584211;2,41075E-07;1,64529E-07;1,48384E-07;1,61686E-07;2,43657E-08;33,9;28,8;19,6;19,6;4,548767843;24,87072423;78;74;69;74;2,712931993;41;35;30;35;3,382306905;-1,65435E-07;0,742847025;0,692697942;0,644230783;0,676622033;0,021353456;6,777472496;5,508320808;4,621621609;5,184713364;0,468336392;12,5320154;26,59;20,225;9,29;19,95;3,447299336;36,40706635;61,26388889;-2,564722222;834,6852634;171,65;17,41612318;3,546805556;77,95555556;-1,942777778;43,334515;200,5;17,20199765;3,535;80,18333333;-2,706111111;23,04573083;273,85;23,53713028;3,816111111;1;0,881412304;0;0;14,84444714;0;0;0;2,687999331;0,287749827
266,4442426;7,33465E-07;1,64031E-07;1,25538E-07;1,42617E-07;1,65195E-07;37,9;26,8;17,8;30,3;6,070526245;24,89110486;85;81;53;85;9,801133721;53;44;17;22;12,08562047;3,23386E-07;0,83567661;0,770138204;0,540805221;0,770138204;0,090160119;11,17112255;7,700879574;3,355450153;7,700879574;2,349436416;12,36012928;27,31;19,92;5,25;19,06;4,15283815;24,29414749;61,13611111;-2,542638889;811,8864088;171,2611111;16,45442032;3,512638889;77,56666667;-1,936111111;44,37159736;199,2;15,90705539;3,501666667;80,16111111;-2,695555556;18,92692819;272,7722222;22,03894326;3,78;1;0,948427436;1;0;24,75476646;0;0;0;3,067456606;0,22781083
238,0842293;1,27574E-07;7,75485E-08;5,14446E-08;8,52546E-08;1,88487E-08;32,9;25,8;16;27,7;4,538017188;47,82567524;81;68;55;73;8,266129015;35;22;15;30;6,518350166;-8,48071E-06;0,783982038;0,718386114;0,599528849;0,653267562;0,06895878;8,258490562;6,101922989;3,994117737;4,768136501;1,649822673;10,25746982;32,95;24,42;12,25;28,074;4,487909809;4,434801579;60,00694444;-2,505694444;903,367252;167,9611111;19,62531398;3,397638889;75,62777778;-1,892777778;50,89843677;193,5222222;18,50593726;3,385;79,03333333;-2,661666667;23,70572318;267,3833333;26,11334671;3,662777778;1;0,962245109;0;0,360816143;40,74755478;0;0;0;4,433738669;0,932570577
233,6165762;1,62172E-07;1,11117E-07;5,85009E-08;1,12369E-07;2,70197E-08;25,8;20,4;13,3;24,4;3,658171978;33,55707905;64;55;42;53;7,2277244;16;12;8;15;2,743882084;-3,64156E-06;0,722726285;0,623936653;0,48166877;0,540824592;0,075029351;6,213089943;4,318252563;2,858536482;3,355633736;1,030552663;10,38041602;34,47;24,77;13,93;26,545;4,419836296;4,296115398;61,08888889;-2,523333333;903,367252;170,6777778;19,7441973;3,422777778;77,58888889;-1,906666667;50,89843677;198,4277778;18,52512968;3,416666667;80,17222222;-2,683333333;23,70572318;271,1277778;26,39938953;3,710555556;1;0,97235586;0;0,488382352;40,74755478;0;0;0;4,433738669;0,824698508
178,2698273;2,08634E-07;1,27591E-07;9,86999E-08;1,20695E-07;3,17774E-08;44,1;32,9;21,9;21,9;6,590316128;413,3957281;91;90;84;90;1,6;69;60;47;58;5,169998925;-1,16647E-06;0,889757276;0,857004225;0,833100557;0,857004225;0,015426586;17,14179039;12,9864254;10,98326397;12,9864254;1,694147876;8,894790723;27,01;19,67;11,09;23,07;3,44940031;3,940307856;54,39027778;-2,559861111;1425,34325;167,2680556;16,08990952;3,418611111;68,6;-1,944444444;83,79997198;190,6555556;15,21343616;3,368888889;72,27777778;-2,666666667;34,18563645;268,25;20,93539365;3,582222222;1;0,816267077;0;0;40,1144104;0;0;0;5,020872221;7,248174667
143,3394272;3,28318E-07;1,86805E-07;1,19822E-07;1,60021E-07;5,324E-08;37,7;30,1;19,3;19,3;5,398246629;203,146078;91;85;79;83;3,076794869;59;51;42;43;5,131168375;5,95768E-06;0,821709514;0,759398162;0,716199219;0,750972748;0,024532366;10,2176466;7,313405514;6,047197819;7,03125;0,997383564;12,49019626;28,21;21,78;10,57;16,71666667;4,09715148;9,996358871;59,65972222;-2,496944444;1083,850515;169,4388889;17,05970659;3,063055556;75,77222222;-1,856666667;59,64118707;193,9388889;16,67334512;3,085;79,39444444;-2,665;27,02899486;272,7333333;23,54566517;3,360555556;1;0,98072619;0;0;31,05316734;0;0;0;3,852133989;2,498755932
235,4574886;2,28097E-07;1,33817E-07;1,03418E-07;1,19627E-07;3,64373E-08;43,7;32,3;21,4;21,4;6,394942446;322,3716277;90;89;64;89;6,318930993;65;60;33;60;7,348469228;8,58628E-06;0,871863782;0,845243692;0,831938863;0,843840003;0,011746675;14,60839176;11,92460918;10,90043259;11,80737686;1,095282278;8,608448849;26,25;19,79;9,05;20,21;3,896086667;34,46571732;54,81944444;-2,5475;1275,803898;169,4430556;16,23403445;3,115833333;70,11111111;-1,912777778;75,22683985;192,8888889;15,42107405;3,117222222;73,28888889;-2,677222222;31,59171217;272,8777778;21,40778832;3,336666667;1;0,869821623;0;0;32,59092331;0;0;0;4,799600761;9,611908913
242,9343057;2,39218E-07;1,61005E-07;1,05583E-07;1,32279E-07;4,04281E-08;42;31,9;13,6;25,8;7,571249713;410,5047233;91;90;49;90;10,38503196;64;61;15;62;12,61674372;2,69723E-06;0,887193739;0,863399565;0,818728507;0,870439827;0,014795226;16,72950745;13,64548206;10,03317547;14,43684196;1,433228987;8,355828504;26,45;18,98;6,85;14,45666667;4,207914156;23,11046791;54,81944444;-2,5475;1371,749123;169,4430556;15,87677978;3,115833333;70,11111111;-1,912777778;82,84773028;192,8888889;15,09611418;3,117222222;73,28888889;-2,677222222;33,56147593;272,8777778;21,13104968;3,336666667;1;0,881717061;0;0;30,97024918;0;0;0;4,30660083;12,29925919
346,7961399;2,55914E-07;1,50073E-07;1,04926E-07;1,31454E-07;4,44172E-08;41,4;32,9;20;26;6,219303284;184,2383761;90;89;82;89;1,892675942;65;58;46;56;5,2213238;-4,59686E-06;0,890958667;0,848175406;0,83442837;0,848688662;0,015260482;17,34166718;12,17322636;11,07936478;12,21777821;1,629428464;8,643401812;24,09;19,33;9,59;19,85666667;3,348397258;18,06607437;57,69583333;-2,505416667;1222,643833;171,5736111;14,83294011;2,868194444;74,68333333;-1,857222222;72,22153978;195,9388889;13,65703542;2,913333333;77,31666667;-2,668333333;29,18188775;276,1166667;20,39585628;3,169444444;1;0,867320693;0;0;26,15571022;0;0;0;4,021953905;9,287600517
239,4650592;2,40416E-07;1,44606E-07;9,38604E-08;1,02583E-07;4,80081E-08;43,2;32,1;21,3;37,5;6,865566255;292,6315029;90;89;77;90;3,556527645;65;60;36;62;8,11418511;-3,80031E-06;0,877959907;0,857885242;0,819087744;0,871995211;0,01774394;15,38805962;13,0741272;10,05508518;14,62441349;1,631825459;8,52145143;27,53;21,45;11,03;19,685;3,844719729;36,59911346;54,48611111;-2,548888889;1275,803898;170,5333333;16,94486984;3,110555556;70,01111111;-1,93;75,22683985;195,3;16,14799452;3,113888889;72,50555556;-2,691666667;31,59171217;273,0611111;23,00375574;3,341666667;1;0,871083946;0;0;32,59092331;0;0;0;4,799600761;10,46704197
184,1678099;1,73989E-07;1,02399E-07;7,80841E-08;8,67399E-08;2,93867E-08;44,8;34,5;22;22;6,420536495;338,29534;90;90;89;90;0,498887652;66;62;57;66;3,315954697;-1,54114E-05;0,857014656;0,827795625;0,817114592;0,820091546;0,014753586;12,98744774;10,61414909;9,935811043;10,11676693;1,131725577;8,497141936;27,67;20,905;10,61;21,69;3,694622206;16,52326775;57,64583333;-2,51375;1425,34325;168,25;16,74121022;2,907083333;74,08333333;-1,867777778;83,79997198;191,6277778;15,83108343;2,948333333;77,61111111;-2,662777778;34,18563645;270,8111111;21,88409392;3,196666667;1;0,832337442;0;0;40,1144104;0;0;0;5,020872221;10,71870995
