system:index,band,correlation,.geo
530,averageAnnualRadiacion_averageAnnualPrecip,-0.49642702164471614,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,averageAnnualRadiacion_averageSummerTemp,0.518527412285697,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,averageAnnualRadiacion_averageSpringTemp,0.536874544882672,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,averageAnnualRadiacion_averageAnnualTemp,0.5035784683195711,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,averageAnnualRadiacion_averageSummerRadiacion,0.8911205630055968,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,averageAnnualRadiacion_averageSpringRadiacion,0.9382088038378689,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,averageAnnualRadiacion_averageAnnualRadiacion,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,averageAnnualRadiacion_averageSummerPalmer,0.5137634114277158,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,averageAnnualRadiacion_averageSpringPalmer,0.11621313348466808,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,averageAnnualRadiacion_averageAnnualPalmer,0.5870277859140425,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,averageAnnualRadiacion_averageSummerViento,-0.3267628443927474,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,averageAnnualRadiacion_averageSpringViento,-0.2665465865549032,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,averageAnnualRadiacion_averageAnnualViento,-0.28694942151339387,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,averageAnnualRadiacion_averageSummerETP,-0.653026546419476,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,averageAnnualRadiacion_averageSpringETP,-0.2553732322814204,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,averageAnnualRadiacion_averageAnnualETP,-0.5846210851921881,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,averageAnnualRadiacion_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,averageAnnualRadiacion_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,averageAnnualRadiacion_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,averageAnnualRadiacion_precipitation_max,-0.46903742724705644,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,averageAnnualRadiacion_precipitationstdDev,-0.4885034581775718,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,averageAnnualRadiacion_Temp_C_mediana,0.5783007928827781,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,averageAnnualRadiacion_Temp_C_moda,0.5435662159743723,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,averageAnnualRadiacion_Temp_C_min,0.37506156543505165,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,averageAnnualRadiacion_Temp_C_max,0.4610027114141353,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,averageAnnualRadiacion_Temp_CstdDev,0.08212225489595673,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,averageAnnualRadiacion_ET_mediana,-0.1623166019290201,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,averageAnnualRadiacion_ET_moda,-0.07871328345553016,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,averageAnnualRadiacion_ET_min,-0.20554164713258502,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,averageAnnualRadiacion_ET_max,-0.2365555257091983,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,averageAnnualRadiacion_ETstdDev,-0.18413762771157527,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,averageAnnualRadiacion_Elevation,-0.006049567456204535,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,averageAnnualRadiacion_slope,0.014701313041311824,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,averageAnnualRadiacion_Aspect,-0.06255915216426793,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,averageAnnualRadiacion_MeanCurvature,-0.13053494286207346,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,averageAnnualRadiacion_TWI,0.03502434591196037,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,averageAnnualRadiacion_NDVI_mediana,-0.3157627565277194,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,averageAnnualRadiacion_NDVI_moda,-0.197053434153453,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,averageAnnualRadiacion_NDVI_min,-0.09526058852576902,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,averageAnnualRadiacion_NDVI_max,-0.28634347951614186,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,averageAnnualRadiacion_NDVIstdDev,-0.19813778140059432,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,averageAnnualRadiacion_BAI_mediana,0.10451403693914871,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,averageAnnualRadiacion_BAI_moda,0.03878594940160857,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,averageAnnualRadiacion_BAI_min,0.2208836800576856,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,averageAnnualRadiacion_BAI_max,0.03277135416279659,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,averageAnnualRadiacion_BAIstdDev,-0.044404944757648376,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,averageAnnualRadiacion_SRI_mediana,-0.3610948805633652,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,averageAnnualRadiacion_SRI_moda,-0.2497539301302908,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,averageAnnualRadiacion_SRI_min,-0.16895413211869345,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,averageAnnualRadiacion_SRI_max,-0.3914166676044498,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,averageAnnualRadiacion_SRIstdDev,-0.39904478083885936,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,averageAnnualRadiacion_Lai_500m_mediana,-0.20555727232819684,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,averageAnnualRadiacion_Lai_500m_moda,-0.16247195080430812,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,averageAnnualRadiacion_Lai_500m_min,-0.15341366832175132,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,averageAnnualRadiacion_Lai_500m_max,-0.2469001670326004,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,averageAnnualRadiacion_Lai_500mstdDev,-0.22888764644146556,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,averageAnnualRadiacion_Fpar_500m_mediana,-0.22204086129954836,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,averageAnnualRadiacion_Fpar_500m_moda,-0.17349697902408473,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,averageAnnualRadiacion_Fpar_500m_min,-0.109376431423677,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,averageAnnualRadiacion_Fpar_500m_max,-0.24172465765318693,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,averageAnnualRadiacion_Fpar_500mstdDev,-0.14142965255248435,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,averageAnnualRadiacion_accessibility,0.041203369414857936,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,averageAnnualRadiacion_population_count,-0.023799194062392164,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,averageAnnualRadiacion_frequency_buerned,-0.04651380293228259,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,averageSummerPalmer_averageSummerPrecip,-0.21458677426445436,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,averageSummerPalmer_averageSpringPrecip,-0.005649391294948036,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,averageSummerPalmer_averageAnnualPrecip,-0.16620767243170767,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,averageSummerPalmer_averageSummerTemp,0.5057876807897973,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,averageSummerPalmer_averageSpringTemp,0.37888101960319276,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,averageSummerPalmer_averageAnnualTemp,0.46538518770300086,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,averageSummerPalmer_averageSummerRadiacion,0.5261069208802317,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,averageSummerPalmer_averageSpringRadiacion,0.39889362748296286,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,averageSummerPalmer_averageAnnualRadiacion,0.5137634114277158,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,averageSummerPalmer_averageSummerPalmer,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,averageSummerPalmer_averageSpringPalmer,0.5722049793290851,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,averageSummerPalmer_averageAnnualPalmer,0.9636784947466382,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,averageSummerPalmer_averageSummerViento,-0.25876573251362206,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,averageSummerPalmer_averageSpringViento,-0.1207838125089128,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,averageSummerPalmer_averageAnnualViento,-0.18614693855502534,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,averageSummerPalmer_averageSummerETP,-0.6023728744028928,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,averageSummerPalmer_averageSpringETP,-0.21139145070839455,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,averageSummerPalmer_averageAnnualETP,-0.5674264847208716,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,averageSummerPalmer_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,averageSummerPalmer_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,averageSummerPalmer_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,averageSummerPalmer_precipitation_max,-0.1448535118172218,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,averageSummerPalmer_precipitationstdDev,-0.13415187900468495,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,averageSummerPalmer_Temp_C_mediana,0.5601931754128537,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,averageSummerPalmer_Temp_C_moda,0.46322227605400607,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,averageSummerPalmer_Temp_C_min,0.18218044972578348,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,averageSummerPalmer_Temp_C_max,0.5085082872801256,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,averageSummerPalmer_Temp_CstdDev,0.2920450988359333,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,averageSummerPalmer_ET_mediana,-0.4718919099743919,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,averageSummerPalmer_ET_moda,-0.3646259410811351,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,averageSummerPalmer_ET_min,-0.5174624779165901,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,averageSummerPalmer_ET_max,-0.4702965618489326,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,averageSummerPalmer_ETstdDev,-0.32842389539619976,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,averageSummerPalmer_Elevation,0.22663422766091035,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,averageSummerPalmer_slope,0.11735349316332054,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,averageSummerPalmer_Aspect,-0.04869539851198931,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,averageSummerPalmer_MeanCurvature,-0.0106325980925266,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,averageSummerPalmer_TWI,-9.613635642342278E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,averageSummerPalmer_NDVI_mediana,-0.4529833731610259,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,averageSummerPalmer_NDVI_moda,-0.3558844179084977,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,averageSummerPalmer_NDVI_min,-0.3898439323036365,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,averageSummerPalmer_NDVI_max,-0.40929271618828056,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,averageSummerPalmer_NDVIstdDev,0.0807327677286242,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,averageSummerPalmer_BAI_mediana,0.1115895944841022,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,averageSummerPalmer_BAI_moda,0.0929012653395936,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,averageSummerPalmer_BAI_min,0.11364018856166273,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,averageSummerPalmer_BAI_max,0.07998559722338545,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,averageSummerPalmer_BAIstdDev,0.03887362685080733,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,averageSummerPalmer_SRI_mediana,-0.43212167692410747,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,averageSummerPalmer_SRI_moda,-0.3203795491747055,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,averageSummerPalmer_SRI_min,-0.40654091785935614,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,averageSummerPalmer_SRI_max,-0.4460886429166505,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,averageSummerPalmer_SRIstdDev,-0.2842806564703057,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,averageSummerPalmer_Lai_500m_mediana,-0.43627110947574976,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,averageSummerPalmer_Lai_500m_moda,-0.4015285585504199,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,averageSummerPalmer_Lai_500m_min,-0.454769297417659,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,averageSummerPalmer_Lai_500m_max,-0.46596602650441543,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,averageSummerPalmer_Lai_500mstdDev,-0.17034259435349064,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,averageSummerPalmer_Fpar_500m_mediana,-0.4535482568520038,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,averageSummerPalmer_Fpar_500m_moda,-0.4096260005969555,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,averageSummerPalmer_Fpar_500m_min,-0.43909240482574957,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,averageSummerPalmer_Fpar_500m_max,-0.43541278207649614,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,averageSummerPalmer_Fpar_500mstdDev,0.1521854602993141,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,averageSummerPalmer_accessibility,0.10299636084475709,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,averageSummerPalmer_population_count,-0.0010169968555027286,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,averageSummerPalmer_frequency_buerned,-0.06945181667172451,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,averageSpringPalmer_averageSummerPrecip,0.19207712751933348,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,averageSpringPalmer_averageSpringPrecip,0.22093229499844605,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,averageSpringPalmer_averageAnnualPrecip,0.207266056701634,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,averageSpringPalmer_averageSummerTemp,0.1258963749201771,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,averageSpringPalmer_averageSpringTemp,0.053845121744195416,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,averageSpringPalmer_averageAnnualTemp,0.07858123552204167,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,averageSpringPalmer_averageSummerRadiacion,0.33310722458836445,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,averageSpringPalmer_averageSpringRadiacion,0.07286060333437872,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,averageSpringPalmer_averageAnnualRadiacion,0.11621313348466773,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,averageSpringPalmer_averageSummerPalmer,0.572204979329085,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,averageSpringPalmer_averageSpringPalmer,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,averageSpringPalmer_averageAnnualPalmer,0.68239109003798,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,averageSpringPalmer_averageSummerViento,-0.02207620915838438,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,averageSpringPalmer_averageSpringViento,0.013987337730288209,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,averageSpringPalmer_averageAnnualViento,-0.02825287008590437,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,averageSpringPalmer_averageSummerETP,-0.10349277590829686,"{""type"":""MultiPoint"",""coordinates"":[]}"
676,averageSpringPalmer_averageSpringETP,0.18582178291924573,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,averageSpringPalmer_averageAnnualETP,-0.02960537468205647,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,averageSpringPalmer_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,averageSpringPalmer_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,averageSpringPalmer_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,averageSpringPalmer_precipitation_max,0.2946620541862618,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,averageSpringPalmer_precipitationstdDev,0.26074282572975355,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,averageSpringPalmer_Temp_C_mediana,0.11479249635793103,"{""type"":""MultiPoint"",""coordinates"":[]}"
684,averageSpringPalmer_Temp_C_moda,0.06688329932902175,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,averageSpringPalmer_Temp_C_min,-0.037557141028401235,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,averageSpringPalmer_Temp_C_max,0.1370090003478693,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,averageSpringPalmer_Temp_CstdDev,0.14129338515675724,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,averageSpringPalmer_ET_mediana,-0.13708694985481779,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,averageSpringPalmer_ET_moda,-0.17919149903081744,"{""type"":""MultiPoint"",""coordinates"":[]}"
690,averageSpringPalmer_ET_min,-0.21122901436085942,"{""type"":""MultiPoint"",""coordinates"":[]}"
691,averageSpringPalmer_ET_max,-0.07511668910249521,"{""type"":""MultiPoint"",""coordinates"":[]}"
692,averageSpringPalmer_ETstdDev,0.035805205045910914,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,averageSpringPalmer_Elevation,0.09044897629740262,"{""type"":""MultiPoint"",""coordinates"":[]}"
694,averageSpringPalmer_slope,-0.03763836443960983,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,averageSpringPalmer_Aspect,-0.02593871752277119,"{""type"":""MultiPoint"",""coordinates"":[]}"
696,averageSpringPalmer_MeanCurvature,0.013644311091488854,"{""type"":""MultiPoint"",""coordinates"":[]}"
697,averageSpringPalmer_TWI,0.050525106908664894,"{""type"":""MultiPoint"",""coordinates"":[]}"
698,averageSpringPalmer_NDVI_mediana,-0.047246624410897366,"{""type"":""MultiPoint"",""coordinates"":[]}"
699,averageSpringPalmer_NDVI_moda,-0.030941963585177583,"{""type"":""MultiPoint"",""coordinates"":[]}"
700,averageSpringPalmer_NDVI_min,-0.15044013152841218,"{""type"":""MultiPoint"",""coordinates"":[]}"
701,averageSpringPalmer_NDVI_max,-0.012222339761894626,"{""type"":""MultiPoint"",""coordinates"":[]}"
702,averageSpringPalmer_NDVIstdDev,0.20690555288155763,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,averageSpringPalmer_BAI_mediana,0.06544659015754752,"{""type"":""MultiPoint"",""coordinates"":[]}"
704,averageSpringPalmer_BAI_moda,0.06258549562651015,"{""type"":""MultiPoint"",""coordinates"":[]}"
705,averageSpringPalmer_BAI_min,7.829005835202842E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
706,averageSpringPalmer_BAI_max,0.07540439421270917,"{""type"":""MultiPoint"",""coordinates"":[]}"
707,averageSpringPalmer_BAIstdDev,0.0674316079667735,"{""type"":""MultiPoint"",""coordinates"":[]}"
708,averageSpringPalmer_SRI_mediana,-0.07632428898636148,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,averageSpringPalmer_SRI_moda,-0.024985062543188205,"{""type"":""MultiPoint"",""coordinates"":[]}"
710,averageSpringPalmer_SRI_min,-0.17312098208504745,"{""type"":""MultiPoint"",""coordinates"":[]}"
711,averageSpringPalmer_SRI_max,-0.07725116951819946,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,averageSpringPalmer_SRIstdDev,0.04097711720928086,"{""type"":""MultiPoint"",""coordinates"":[]}"
713,averageSpringPalmer_Lai_500m_mediana,-0.08673222594431684,"{""type"":""MultiPoint"",""coordinates"":[]}"
714,averageSpringPalmer_Lai_500m_moda,-0.09663356037760058,"{""type"":""MultiPoint"",""coordinates"":[]}"
715,averageSpringPalmer_Lai_500m_min,-0.167659435780538,"{""type"":""MultiPoint"",""coordinates"":[]}"
716,averageSpringPalmer_Lai_500m_max,-0.08342618509173669,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,averageSpringPalmer_Lai_500mstdDev,0.11859465175964688,"{""type"":""MultiPoint"",""coordinates"":[]}"
718,averageSpringPalmer_Fpar_500m_mediana,-0.06598788882360353,"{""type"":""MultiPoint"",""coordinates"":[]}"
719,averageSpringPalmer_Fpar_500m_moda,-0.07419581835585241,"{""type"":""MultiPoint"",""coordinates"":[]}"
720,averageSpringPalmer_Fpar_500m_min,-0.14507422855333907,"{""type"":""MultiPoint"",""coordinates"":[]}"
721,averageSpringPalmer_Fpar_500m_max,-0.027219468310207006,"{""type"":""MultiPoint"",""coordinates"":[]}"
722,averageSpringPalmer_Fpar_500mstdDev,0.2151392069889265,"{""type"":""MultiPoint"",""coordinates"":[]}"
723,averageSpringPalmer_accessibility,-0.04314845164428605,"{""type"":""MultiPoint"",""coordinates"":[]}"
724,averageSpringPalmer_population_count,-0.01781199743916693,"{""type"":""MultiPoint"",""coordinates"":[]}"
725,averageSpringPalmer_frequency_buerned,0.04871219694690691,"{""type"":""MultiPoint"",""coordinates"":[]}"
726,averageAnnualPalmer_averageSummerPrecip,-0.2408020440617408,"{""type"":""MultiPoint"",""coordinates"":[]}"
727,averageAnnualPalmer_averageSpringPrecip,-0.01390716054134932,"{""type"":""MultiPoint"",""coordinates"":[]}"
728,averageAnnualPalmer_averageAnnualPrecip,-0.18071939306936002,"{""type"":""MultiPoint"",""coordinates"":[]}"
729,averageAnnualPalmer_averageSummerTemp,0.5325939240855945,"{""type"":""MultiPoint"",""coordinates"":[]}"
730,averageAnnualPalmer_averageSpringTemp,0.3970537515104195,"{""type"":""MultiPoint"",""coordinates"":[]}"
731,averageAnnualPalmer_averageAnnualTemp,0.4801327816516303,"{""type"":""MultiPoint"",""coordinates"":[]}"
732,averageAnnualPalmer_averageSummerRadiacion,0.6264341697163677,"{""type"":""MultiPoint"",""coordinates"":[]}"
733,averageAnnualPalmer_averageSpringRadiacion,0.47389781136923703,"{""type"":""MultiPoint"",""coordinates"":[]}"
734,averageAnnualPalmer_averageAnnualRadiacion,0.5870277859140425,"{""type"":""MultiPoint"",""coordinates"":[]}"
735,averageAnnualPalmer_averageSummerPalmer,0.9636784947466382,"{""type"":""MultiPoint"",""coordinates"":[]}"
736,averageAnnualPalmer_averageSpringPalmer,0.68239109003798,"{""type"":""MultiPoint"",""coordinates"":[]}"
737,averageAnnualPalmer_averageAnnualPalmer,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
738,averageAnnualPalmer_averageSummerViento,-0.2527158976720608,"{""type"":""MultiPoint"",""coordinates"":[]}"
739,averageAnnualPalmer_averageSpringViento,-0.13023712980255697,"{""type"":""MultiPoint"",""coordinates"":[]}"
740,averageAnnualPalmer_averageAnnualViento,-0.1927863788997688,"{""type"":""MultiPoint"",""coordinates"":[]}"
741,averageAnnualPalmer_averageSummerETP,-0.6247952613089266,"{""type"":""MultiPoint"",""coordinates"":[]}"
742,averageAnnualPalmer_averageSpringETP,-0.18428047668402328,"{""type"":""MultiPoint"",""coordinates"":[]}"
743,averageAnnualPalmer_averageAnnualETP,-0.5731276900898212,"{""type"":""MultiPoint"",""coordinates"":[]}"
744,averageAnnualPalmer_precipitation_mediana,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
745,averageAnnualPalmer_precipitation_moda,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
746,averageAnnualPalmer_precipitation_min,NaN,"{""type"":""MultiPoint"",""coordinates"":[]}"
747,averageAnnualPalmer_precipitation_max,-0.1349592136005351,"{""type"":""MultiPoint"",""coordinates"":[]}"
748,averageAnnualPalmer_precipitationstdDev,-0.13422353389193237,"{""type"":""MultiPoint"",""coordinates"":[]}"
749,averageAnnualPalmer_Temp_C_mediana,0.5768983444155051,"{""type"":""MultiPoint"",""coordinates"":[]}"
750,averageAnnualPalmer_Temp_C_moda,0.47684143418857183,"{""type"":""MultiPoint"",""coordinates"":[]}"
751,averageAnnualPalmer_Temp_C_min,0.20600123324268624,"{""type"":""MultiPoint"",""coordinates"":[]}"
752,averageAnnualPalmer_Temp_C_max,0.5189875306797972,"{""type"":""MultiPoint"",""coordinates"":[]}"
753,averageAnnualPalmer_Temp_CstdDev,0.289454282417161,"{""type"":""MultiPoint"",""coordinates"":[]}"
754,averageAnnualPalmer_ET_mediana,-0.4427804870228382,"{""type"":""MultiPoint"",""coordinates"":[]}"
755,averageAnnualPalmer_ET_moda,-0.34387508117249904,"{""type"":""MultiPoint"",""coordinates"":[]}"
756,averageAnnualPalmer_ET_min,-0.4984903587104005,"{""type"":""MultiPoint"",""coordinates"":[]}"
757,averageAnnualPalmer_ET_max,-0.4431860640367672,"{""type"":""MultiPoint"",""coordinates"":[]}"
758,averageAnnualPalmer_ETstdDev,-0.2917770005737063,"{""type"":""MultiPoint"",""coordinates"":[]}"
759,averageAnnualPalmer_Elevation,0.1981797066571548,"{""type"":""MultiPoint"",""coordinates"":[]}"
760,averageAnnualPalmer_slope,0.06784918927704872,"{""type"":""MultiPoint"",""coordinates"":[]}"
761,averageAnnualPalmer_Aspect,-0.0479878920809363,"{""type"":""MultiPoint"",""coordinates"":[]}"
762,averageAnnualPalmer_MeanCurvature,-0.015478250998588,"{""type"":""MultiPoint"",""coordinates"":[]}"
763,averageAnnualPalmer_TWI,0.029528413298226884,"{""type"":""MultiPoint"",""coordinates"":[]}"
764,averageAnnualPalmer_NDVI_mediana,-0.4408335815100825,"{""type"":""MultiPoint"",""coordinates"":[]}"
765,averageAnnualPalmer_NDVI_moda,-0.34838885508473855,"{""type"":""MultiPoint"",""coordinates"":[]}"
766,averageAnnualPalmer_NDVI_min,-0.3830767411132525,"{""type"":""MultiPoint"",""coordinates"":[]}"
767,averageAnnualPalmer_NDVI_max,-0.39400815085022767,"{""type"":""MultiPoint"",""coordinates"":[]}"
768,averageAnnualPalmer_NDVIstdDev,0.09601132310086685,"{""type"":""MultiPoint"",""coordinates"":[]}"
769,averageAnnualPalmer_BAI_mediana,0.118014066542591,"{""type"":""MultiPoint"",""coordinates"":[]}"
770,averageAnnualPalmer_BAI_moda,0.09160795242604704,"{""type"":""MultiPoint"",""coordinates"":[]}"
771,averageAnnualPalmer_BAI_min,0.11691203283139061,"{""type"":""MultiPoint"",""coordinates"":[]}"
772,averageAnnualPalmer_BAI_max,0.08147438029773975,"{""type"":""MultiPoint"",""coordinates"":[]}"
773,averageAnnualPalmer_BAIstdDev,0.03849245416474658,"{""type"":""MultiPoint"",""coordinates"":[]}"
